SourceId,HypothesisId,Annotation,Text
6938,6938-2b,"[u' compatibility in goals and priorities', u'perception of fairness', u'interorganizational cooperation', u'scope of information technology use', u'buyer-supplier cooperation']","Greater the compatibility in goals and priorities and the perception of fairness in the relationship, greater the interorganizational cooperation."
6938,6938-3,"[u'scope of information technology use', u'buyer-supplier cooperation', u' use of information technology', u' cooperation', u'U.S. and Japanese automobile industries']","Greater the scope of information technology use within the relationship, greater the buyer-supplier cooperation."
6938,6938-5,"[u' use of information technology', u' cooperation', u'U.S. and Japanese automobile industries', u'small businesses', u'decisions (intentions) to adopt an IT ', u'attitude toward adopting that It']",The relationship between the use of information technology and cooperation is different across the U.S. and Japanese automobile industries.
6940,6940-1a,"[u'small businesses', u'decisions (intentions) to adopt an IT ', u'attitude toward adopting that It', u'small businesses', u'decisions (intentions) to adopt an IT ', u'subjective norm']","In small businesses, decisions (intentions) to adopt an IT are a positive linear function of each of the following determinants: attitude toward adopting that IT."
6940,6940-1b,"[u'small businesses', u'decisions (intentions) to adopt an IT ', u'subjective norm', u'small businesses', u'decisions (intentions) to adopt an IT', u'perceived control over adopting that IT']","In small businesses, decisions (intentions) to adopt an IT are a positive linear function of each of the following determinants: subjective norm regarding adoption of that IT."
6940,6940-1c,"[u'small businesses', u'decisions (intentions) to adopt an IT', u'perceived control over adopting that IT', u'decision (intention) to adopt an IT', u'Attitude', u'subjective norm', u'perceived control', u'adoption decisions']","In small businesses, decisions (intentions) to adopt an IT are a positive linear function of each of the following determinants: perceived control over adopting that IT."
6940,6940-1d,"[u'decision (intention) to adopt an IT', u'Attitude', u'subjective norm', u'perceived control', u'adoption decisions']","No other variable has a direct impact on the decision (intention) to adopt an IT. Attitude, subjective norm, and perceived control are sufficient for explaining adoption decisions."
6940,6940-1e,"[u'Firm size', u'attitude', u'subjective norm', u'perceived control on executive decisions to adopt ITs', u' subjective norms', u'larger firms', u'attitude ', u'perceived control ']","Firm size will moderate the effects of attitude, subjective norm, and perceived control on executive decisions to adopt ITs. Specifically, the effect of subjective norms on such decisions will be stronger in larger firms, and the effect of attitude and perceived control will be weaker."
6941,6941-1a,"[u'adoption of Type 1 innovation', u'size of the IS unit']",Early adoption of Type 1 innovation is positively related to the size of the IS unit.
6941,6941-1b,"[u' adoption of Type 2 innovation', u'size of the host organization']",Early adoption of Type 2 innovation is positively related to the size of the host organization.
6941,6941-1c,"[u'adoption of Type 3 innovation', u'size of the host organization', u'adoption of Type 1 innovation', u'slack resources in the IS unit']",Early adoption of Type 3 innovation is positively related to the size of the host organization.
6941,6941-2a,"[u'adoption of Type 1 innovation', u'slack resources in the IS unit']",Early adoption of Type 1 innovation is positively related to availability of slack resources in the IS unit.
6941,6941-2b,"[u'adoption of Type 2 innovation ', u'slack resources in the host organization']",Early adoption of Type 2 innovation is positively related to availability of slack resources in the host organization.
6941,6941-2c,"[u'adoption of Type 3 innovation', u'slack resources in the host organization', u'adoption of Type 2 innovation', u'diversity of the information technology portfolio ']",Early adoption of Type 3 innovation is positively related to availability of slack resources in the host organization.
6941,6941-3a,"[u'adoption of Type 2 innovation', u'diversity of the information technology portfolio ']",Early adoption of Type 2 innovation is positively related to the diversity of the information technology portfolio in the organization.
6941,6941-3b,"[u'adoption of Type 3 innovation', u'diversity of the information technology portfolio', u'adoption of Type 1 innovation', u'professional orientation of the IS unit']",Early adoption of Type 3 innovation is positively related to the diversity of the information technology portfolio in the organization.
6941,6941-4a,"[u'adoption of Type 1 innovation', u'professional orientation of the IS unit']",Early adoption of Type 1 innovation is positively related to the professional orientation of the IS unit.
6941,6941-4b,"[u'adoption of Type 2 innovation ', u'professional orientation of the IS unit']",Early adoption of Type 2 innovation is positively related to the professional orientation of the IS unit.
6941,6941-5,"[u'adoption of Type 3 innovation', u'strategic importance of the IS unit', u'CPC implementation', u'level of collaboration', u'impact of process', u'product design maturity']",Early adoption of Type 3 innovation is positively related to the strategic importance of the IS unit to the host organization.
7150,7150-1,"[u'CPC implementation', u'level of collaboration', u'impact of process', u'product design maturity', u'CPC implementation', u'product design quality']","CPC implementation is associated with an improvement in the level of collaboration, controlling for the impact of process and product design maturity."
7150,7150-2,"[u'CPC implementation', u'product design quality', u'CPC implementation', u' product design cycle time', u'CPC implementation', u'product development costs']",CPC implementation is associated with greater improvements in product design quality.
7150,7150-3,"[u'CPC implementation', u' product design cycle time', u'CPC implementation', u'product development costs', u'Coordinating exchanges', u'access to and transfer of strategic resources']",CPC implementation is associated with a reduction in product design cycle time.
7150,7150-4,"[u'CPC implementation', u'product development costs', u'Coordinating exchanges', u'access to and transfer of strategic resources', u'Safeguarding exchanges', u'access to and transfer of strategic resources']",CPC implementation is associated with a reduction in product development costs.
