Ranking,Percent Helpful,Author,Total Reviews,Author ID,Helpful Votes
7666,0.86,Lorraine Joy,152,AJPEEWKZ44NSN,390
7667,0.87,Tracy Riva,265,A2ZTT7NZO8U9KO,897
7668,0.9,Dave McGhee,271,AQPGVFRAWYFTS,413
7669,0.75,Aletheia Knights,275,A2XM0CEAQDV8T5,1189
7670,0.76,fireslily,556,A1H39PSYEROE34,694
7671,0.81,Lyu Ivasiv,400,A2E5BXKJ7C3YQY,263
7672,0.79,Bronwyn,316,A2K1A96U617B4Z,1051
7673,0.88,LindaFus,44,A1ZCVYYV7GXYNP,1509
7674,0.84,Vermeer fan,278,A2MVUTW2WM4VL6,966
7675,0.93,Mark42,123,A39EDK9N93LHB5,599
7676,0.87,Laura Probst,210,A3K7H7RBZZ8DGD,1567
7677,0.91,inmyownpriv8idaho ,202,A26X9MU3DBG9XL,417
7678,0.85,Toi,284,A9EDW7121Q1W7,495
7679,0.94,Dani R,15,A25M3H053H3TQA,2798
7680,0.9,Debbie,116,ATI5H693JHW7F,176
7681,0.91,Bob,46,A16EGM8X4EU1BV,522
7682,0.92,Sammy Madison,257,AH3ZQ8AVKKYI5,3027
7683,0.87,Kristi Bernard,712,A2VFGG2XRJ0B66,671
7684,0.81,Ranty,146,A923XAL9UCXIL,1183
7685,0.8,Kortick,560,A33SX0AD5PYD9B,941
7686,0.9,Richard MacAleese,110,AUAWPV7UYOZES,629
7687,0.85,Mary Davis,663,A9DBY477N1XTE,198
7688,0.88,J. Hollister,405,A35T6S15S5AWMC,1263
7689,0.92,Cphe,401,A2SZAEY94NY1UX,598
7690,0.87,Mrs. Wagner,260,A3RV1EG7HZGJZX,400
7691,0.89,Joanne S,181,A22964FJIB69CD,443
7692,0.97,S.T,56,AKWKQOY3JIPDM,1083
7693,0.93,Nick T,83,A2RA207HEJD5LN,672
7694,0.86,kathleen clarke,264,A2X06TY0EIBGCY,320
7695,0.78,MP06011999,223,A91BVZEDZYEWW,1011
7696,0.86,Fallgirl,333,A1T4BUUXIQ3M6P,313
7697,0.88,colormeviolet,257,A24VXP1V38HSLG,412
7698,0.89,Linda Strong,404,A1DUWCXDBM40AO,308
7699,0.9,Katie Garvin,316,A33ERCLW7K2NSC,1690
7700,0.85,Moe Priell,389,A3C50S1M9MI2UI,530
7701,0.76,Maria Beadnell,256,A1BKMYEQ6BP5B5,1789
7702,0.88,Alabama Teacher,174,A2HC1TF6EW3JO1,385
7703,0.97,AstroGirl,25,A3N2P3FR7RVXVI,858
7704,0.98,Josh J.,36,A1XCMC7EV3O75I,184
7705,0.93,Amazon Customer,164,A3692HP588179K,496
7706,0.81,Gary Severance,476,A2KJZXIXBHVG0K,1307
7707,0.82,Dee Fields,142,A3U94F77I2BEWT,577
7708,0.88,Lydia Whitehorn,224,AVMIXXCHPD291,321
7709,0.86,David Benson,290,A37D1ZP8GBHE38,1067
7710,0.9,Jodi,104,A3I5L6KG329OK4,251
7711,0.92,R. Custer,113,A5XBSEDTCEGS4,1061
7712,0.77,Daniel S. Palter,123,A1UYQ05FGZ8CEW,883
7713,0.9,Jacob Z. Campbell,107,AA73TKGCVDMQ8,655
7714,0.8,Amazon Customer,339,A1Z66K0CDKXZTD,710
7715,0.91,Sandal,187,A1LSFG5FJB9TQ9,676
7716,0.8,Angela M,451,A1JXY9I578VQ3O,830
7717,0.83,Mom23boys,447,ANBAWUX8JWMIY,382
7718,0.95,Bazinga!,192,A2626C4PMB1ONV,191
7719,0.95,Marian R. Van Til,130,A3VVOOWJLMQHLW,798
7720,0.88,MrsLeif,321,AJ293T1MBB2TD,795
7721,0.98,Ben,62,A1IUMK908JBYKA,711
7722,0.9,"Seven of Nine, Tertiary Adjunct of Unimatrix 01",177,ANF5BP1SD3Z3O,1779
7723,0.89,Souther,98,A1JDP8UAE7HVW7,1650
7724,0.88,Gillian Felix,109,A3J7LL0YR9P2GZ,727
7725,0.67,William Sommerwerck,539,ARFCORBCTKX1J,3985
7726,0.79,Kindle Customer,286,A26PD4XKALXK0W,575
7727,0.87,E. Herrera,689,A2IW9TYAG3SPUD,203
7728,0.85,Ana,52,A22J6UG9Y5F3HC,426
7729,0.9,Flowerladytoo,306,A1ML4CGU7PWRAU,506
7730,0.94,Daryl Carpenter,127,A35FZYLD9P5BIF,541
7731,0.85,DOA,254,A10Y1XUJM62LS3,365
7732,0.89,E. Hernandez,219,A3ESWJPAVRPWB4,1003
7733,0.93,K. Denninger,83,A1F26M4YUQ4HGB,545
7734,0.81,Happy pet mom of 3,309,A2ND02KR8X0IYA,236
7735,0.95,HBGuy,58,AFKCYPV6UYPF9,1046
7736,0.89,T. Love,316,A23Z2XQBWJYZ9Q,731
7737,0.81,arc,130,AWDAONQ1K1SEA,874
7738,0.9,Nephilim,135,AUVFJDUMTY552,200
7739,0.79,Greg,329,A3DXVAI08P00HD,2845
7740,0.89,thebeta99,191,A31XU9F08HSNG9,717
7741,0.87,The Smiths,270,A1Y6NRMGPR2TBO,388
7742,0.81,CameronC,322,A2OXNP4H9VE751,406
7743,0.87,AnneB,279,A2H97KJ8EOOIFS,883
7744,0.94,Jason E,112,A3D10NER80MRPS,537
7745,0.81,flowerkitty,591,A9BRH6BNPAW5X,326
7746,0.84,Katharena M. Eiermann,415,A1VBDMNT6I8RE5,1073
7747,0.93,Karen B,64,A281B8HTNUUD83,554
7748,0.87,Alicia,576,A319UNN9D7BELB,266
7749,0.7,Ginny Mapes,732,A39GKCZWTMG27E,850
7750,0.91,Stephen Mahanes,191,A3CW6EB90C9M0Z,670
7751,0.8,mk,513,AWJZDZZIEDGRU,223
7752,0.79,Ellen (Book Bellas),559,A29M69HGLQSG8Z,558
7753,0.78,Lasha,577,A11F5KW6QXHL8L,1664
7754,0.94,ClockworkOrangutan,96,A1868C310KE2D4,275
7755,0.94,Deana,238,A2SP1ELU0Q9RU8,214
7756,0.89,anonymous,120,A3HD7M4B50KVE9,890
7757,0.89,Laura,232,A3UBDVOL5UDIIB,966
7758,0.77,Bones,556,A27QXQQOLAMRRR,1069
7759,0.89,FMR Book Grind,623,A5QW9XB8G85IF,272
7760,0.8,Derek Lowe,236,A386OP2O7Z5Y5L,662
7761,0.9,I need to return some video tapes,107,A2ODY6CW8YEX51,518
7762,0.86,Furman O. Ashley,278,A394HK1TR2GV9P,481
7763,0.92,EJ,270,A3S84SEN2Z6DZU,1110
7764,0.93,Mike. R,174,A1J5BGM658BIUS,1257
7765,0.85,Occasional Customer,239,A3HQ6IPNE7PUO7,554
7766,0.87,Granny,433,AL1WTXQJCKT8X,380
7767,0.88,Brian Jones,412,ANRS196NKFVUU,462
7768,0.79,not me,400,AVY0UMR56U0CH,2168
7769,0.86,ButterflyGuy,333,A3QX0ERX4D03TF,546
7770,0.83,Sanada,329,A2QP5O4AVXLK5N,289
7771,0.85,Mark,145,A2HCV72OKHYUN4,280
7772,0.82,Michael,391,AUN6OJ31CQ0JV,922
7773,0.75,Austin reader,324,A3CSB6EGX7D2Q9,1203
7774,0.73,Jasmyn9,1615,A2RPZTZP8W80W,960
7775,0.83,capndino,447,A3SSSVZHCZDCVG,943
7776,0.81,Elizabeth A. Root,472,A3BFKY618DR43K,3966
7777,0.86,Jim Murphy,298,A2EW5HKLL0HUS1,481
7778,0.88,Renee,216,AFYK95YINRH0M,349
7779,0.9,Kiltsandswords,174,A2G7H2YGEMGCR0,378
7780,0.89,Deb Carlin is THE BOOK DORK,210,A32SV6PAU65FZ2,480
7781,0.84,CO Native,348,A2DIQTZPF26T1L,845
7782,0.89,BethInMichigan,311,ALUJ1UJUTMSEP,262
7783,0.94,this_moment,135,AEQZIQMOC0XPV,1972
7784,0.76,J Hart,1063,A3E9WG5BEAFF3T,1125
7785,0.86,Samuel J. Sharp,182,A13BYMICE5WIPN,1467
7786,0.9,CeeCee,610,A2GGOQVT62W8TK,784
7787,0.94,"K, C, and little j",91,A11LMH5IKQ5F9Q,1535
7788,0.95,Michael J. Ettner,239,AS27L2KH1P7PB,1977
7789,0.98,Reno Dad,40,A167N80TOZR4RS,3187
7790,0.93,ljmiii,164,A2QLDDD9457XZ,420
7791,0.75,Charlene,1067,A32TM8I2D0858P,546
7792,0.89,S-N-D,269,A30H8ACW807Q2F,504
7793,0.89,Colin P. Lindsey,247,A2WVRIYYC7ZR25,3631
7794,0.91,Victoria H,263,A39ONSNY261F2L,978
7795,0.86,V. Jamali,197,A19KT1YW6IH6GI,572
7796,0.89,Vanessa D.,138,A22I9QB780AVQN,407
7797,0.85,Nitpicker,140,A23S159FK7W4IK,846
7798,0.95,Love the Lake,153,A1LFIIB1AQ9ER5,675
7799,0.81,Donald Gillette,217,AGZHBGXO8LPFE,733
7800,0.87,webhawk50,254,A2XOS0D485JSMM,1120
7801,0.9,BCB & More,304,A2X0I3PRG8GHL4,1236
7802,0.82,dmbTank,219,A14KINAPCA7XTL,460
7803,0.86,angelbuys,209,AD93K2M0IZXMY,304
7804,0.92,MMG,183,A3JRCCZFKAF52,605
7805,0.9,CleverPenName,222,A3QSNF3WWPQJJZ,398
7806,0.69,David's Wife,707,A1LA098P2UJP7Y,1005
7807,0.95,G. Ward,164,AHLYPNMRTEG6E,366
7808,0.73,Fry Boy,616,A3T6HX48F66512,1493
7809,0.8,Ava and Brianna @ Always Books,674,A17126555O7KXC,781
7810,0.8,Cynseer Booklover,611,A1SYGO8A5M935L,770
7811,0.89,jaffareadstoo,224,AXH6PFYIFGIXG,729
7812,0.82,Ozmatoo,266,A4C633DW9300Q,504
7813,0.91,Arya926,90,A1AABS57EJHLNJ,642
7814,0.8,Top Amazon Reviewer,207,A1YSYUGR6XRMIW,406
7815,0.92,Alex,86,AA0ANR8FE3GGD,467
7816,0.83,M. Hughes,193,A11GU5Z86KUYNC,2728
7817,0.86,Jennifer Bordelon,226,A23Q1PO4RT66DW,261
7818,0.9,Sven Robertson,223,A3G2TMMFAZDHXT,197
7819,0.94,Ally McMahon,212,AZI5ZMFIA9XL9,367
7820,0.87,J. Finn,108,A2QESQQBYCTGZT,1078
7821,0.49,george,35,A3UDXOEYLRGUD5,28
7822,0.78,cwhetzel,575,A29F4E2YN69C2,324
7823,0.74,SanPa,432,A1MFAPVBW9BEGD,1153
7824,0.94,Stephanie Mullen,196,ANK6XC93SKTXR,478
7825,0.78,K. Rushing,784,AZ1HFC90SMQQR,381
7826,0.92,JMV,163,A13X2W20GQZIKC,304
7827,0.94,LGM,151,A21SL94J53BDS9,1178
7828,0.88,Allen B.,410,A2IMYNZ0X74M7Y,273
7829,0.81,Home. Love. Books.,810,A103KWX1QFCG6I,563
7830,0.89,T. Nielsen,227,A2GQJ9VSQFDG01,293
7831,0.97,L. A. Stanley,54,A2SB0OKNB1ODN5,904
7832,0.91,Amazon Customer,237,A25ZBYVW8ZINLM,429
7833,0.86,Amazon Customer,312,A3F2926FPOBNL,1122
7834,0.92,Aaron,154,A3UNWS02IP8OVA,488
7835,0.94,Scott,139,A2H858EQAU7T0,270
7836,0.81,Carolina,473,A3M97RY6T637E7,269
7837,0.92,A. Lane,178,A17VF80XLCCZTN,296
7838,0.87,Nanni,182,AVSAPTTPDMSE8,475
7839,0.77,Albatross Necklace,134,A16XAW90Q8O71O,714
7840,0.82,P. Blevins,804,AK3LIR1TVZFVZ,489
7841,0.84,Dan,139,AL5YF8ZADV353,507
7842,0.89,Andrea Smith,289,A37GBGMYDP5DQZ,426
7843,0.66,Amazon Customer,1787,ARESK542A99OR,438
7844,0.89,Grandma Pearle,94,A3L7XJIT7JY9JW,1255
7845,0.87,Mira L. Shanks,249,A2TCY4Q5S0NO5Z,517
7846,0.8,Gamma07,434,A35Z7K55PKOTOE,420
7847,0.86,Garcia,151,AXZOI40IJ8530,305
7848,0.86,TwinJeeps,359,A1LXHQM4NSC1T4,461
7849,0.79,Brian W. Fairbanks,603,A2CZPM110DW516,2817
7850,0.94,Mark Azali,168,A23PMQTARXAPR2,470
7851,0.85,TLChronicles,363,A1XB6QH0A3T6D2,301
7852,0.87,eric m.,297,A2YEZ8Z3BW2SKG,1261
7853,0.86,T. Savage,95,AVKHBZV88FROT,890
7854,0.91,Celia Trimboli,584,A2BC9TW5GO4XJR,375
7855,0.87,Tracy,422,A3OXB8POGTLMFY,373
7856,0.86,Jeff T. Klipp,220,A2QAZW64EZDJ7Q,679
7857,0.72,jspence,380,A3AM6MXENFRF3G,608
7858,0.85,Betsy Finn,398,A35T7AVM3A5F4A,476
7859,0.9,Mom F,246,A27YKN5IIUEILY,497
7860,0.78,Jennifer,378,A1TML2S6BVEWIU,343
7861,0.94,The Chadd,54,A5Q3ZQ4Q7185U,460
7862,0.91,BuyItOnce,227,A14ANXXFV8JUWY,416
7863,0.91,Wing,95,A2370GIEN1PT1B,2182
7864,0.85,trashcanman,431,A3AAK33K3BUUTM,7997
7865,0.66,tonya,1655,A2IZ1HPFR2SM1T,639
7866,0.92,Janette Fuller,330,A2BE9VAS3RZ78R,1543
7867,0.91,Brandon,286,A4NZA6Q357FGK,306
7868,0.95,Amazon Customer,265,A22B48DU45M23C,6861
7869,0.92,Jaw,102,A1QCJOGQL05KRI,2459
7870,0.77,Lily,616,AI8JBNTZHEPZJ,701
7871,0.85,Amy Edelman,578,A195R8X9ABS2UY,834
7872,0.87,Gail K.,238,A3GVJ88EHS08RZ,1349
7873,0.96,Britt98,568,AO1BAEKHGHNPH,397
7874,0.91,Michael Orr,94,A1GF4OPUJS9R0T,661
7875,0.81,Gypsy Reader,155,A127STAZPIATM0,874
7876,0.86,The Spinozanator,390,A1D9Z20TCUH6ZX,10854
7877,0.92,LadyMarlone,134,A4ZOOU89L8P1W,361
7878,0.92,Chudwad1,156,A2LYQZV0BHTQMJ,308
7879,0.77,Candace Drimmer,618,A36WA7L88C2NW1,1219
7880,0.79,Skabberdink,392,A3UMRE29ZC60C7,812
7881,0.86,Tyler Johnson,117,A2N60VDBR10N18,1303
7882,0.86,Amazon Customer,168,AADC82PF2CBK,568
7883,0.85,Steven Holt,316,A19AEYYI6PAE2W,598
7884,0.91,Laurie,331,A189VDLZF1SOEH,496
7885,0.7,Al Hence,217,A1AGBTL8M08K4V,1255
7886,0.76,Whitney,1015,A2IEQ2QLPYH8I3,906
7887,0.87,Mieshka,227,A19WB4OO3EF0MM,400
7888,0.82,McCarth,348,A20MMOYFA8BTNR,1160
7889,0.78,retired to read,144,A6ZEHHNACQWFT,844
7890,0.72,not joking,540,AZPNSCZH6LW40,791
7891,0.9,David Eck,352,A1PE4VILT6FAVZ,750
7892,0.94,Brenda Schmidt,58,AWT9L0TCK4AMG,444
7893,0.89,S. Lee,92,AD73VMNYB8XVX,1761
7894,0.85,Lynn Bryan,620,A11US7VEC93CT6,624
7895,0.86,The Autumn Review,732,A11GG623AD89YT,1416
7896,0.83,ThreeDogsMama,129,A1QA7W59W7BQMV,645
7897,0.89,Amy M.,161,A1C97AGV8IT590,445
7898,0.8,scottls1,254,AGTO21BHY08LF,3993
7899,0.84,felisa gomez,186,A19SE6ASMB4BBB,198
7900,0.81,Qrysta White,264,A2NETQRG6JHIG7,1133
7901,0.81,AmazonAddict3,94,ACMBV47ZWIA7S,393
7902,0.85,Skuldren,142,AYBWTLB0KG79Y,693
7903,0.76,lobarr,282,A3MGO9ZSQWQIK3,293
7904,0.81,Rainissa,579,A33TM5LKTEMDE9,249
7905,0.78,Paka Paka,385,A2H2FT8WV5X6SV,1029
7906,0.94,NYC Rocks,645,A3KVABMS51VCEA,589
7907,0.9,Vandas,155,A15HA3HCMKNZLO,236
7908,0.89,Y. Leventhal,165,A2UVJIJ26VR8AY,2708
7909,0.91,Andrew'sMom,91,A2WO62YDAWG2QC,1226
7910,0.7,Horselady,395,A3VP3JOYGOBOMH,1189
7911,0.81,Robin Segnitz,178,A1QAH7WJIDKUPL,524
7912,0.78,CMac -Amazon Addict!,631,AGJ0DW8O7D9FL,479
7913,0.8,Lezzfic,294,A2S29EES9TA9ZM,759
7914,0.84,M. Peskoff,119,A1T0JXZ93RKSR1,856
7915,0.92,Steven Coburn,71,A1WY3G0O1R8DN1,427
7916,0.93,Gauteng,182,A2F4HP0J5VNOYR,666
7917,0.95,T.D.W.,34,A2OWF9C9S1Y7E9,2057
7918,0.93,Fiona's Mom,268,APWK2EKIA0PVN,464
7919,0.84,Book Luver,147,A1OBU81MQUGXDX,581
7920,0.83,Amazon Customer,502,A15V4TJBVYLK94,413
7921,0.85,Diana Nielsen,378,A2CA396S96A8PQ,202
7922,0.88,ConnieP,252,APPJNVNF4BFLB,710
7923,0.77,Amazon Reviewer,553,A134SV8Y53W1YU,293
7924,0.7,Ruby Red Slippers,1197,A2UT0FWM1DHKFJ,1044
7925,0.92,Lisa Loveland,130,ABQK1YZW4G3CC,307
7926,0.92,deb1210,403,A30L23E8H151S7,598
7927,0.82,Dale Bowling,219,AQQE9KO5SU514,270
7928,0.79,Natasha Chernavska,703,A3S3VSXEFXBMRC,795
7929,0.86,Heather W.,216,ALG5BFZ9C9J4G,555
7930,0.87,J Kahele,894,A29A1CPI3AOYSD,295
7931,0.84,1104,430,A3KZLIEGCSSM5L,678
7932,0.78,Melissa Sack,1290,A3QBCX2QMKJ7AH,2284
7933,0.9,Amazon Customer,184,A1OU2FW26L47VV,289
7934,0.86,Wiz,100,AMSVJRIIMNBB,409
7935,0.82,Danielle S.,655,AE42GN2YN1GG3,284
7936,0.96,Juls of Ant,272,A1PF6BKW386KM,626
7937,0.86,7,67,A3N6VBAVGRAKP4,2348
7938,0.96,Hey Mimi,63,A3MXDFRJS7GVMN,1503
7939,0.93,Fiction Author Rhoda D'Ettore,267,A3P2F6OIIDYMEN,390
7940,0.72,Kindle Customer,153,A3LAGHXGTU9D1M,743
7941,0.87,Chris Dragon,168,A30UFXOF0GS9NM,726
7942,0.89,Ravenhill,242,AZOCADWL9N2H2,373
7943,0.87,T. J.,431,A6T2B13WYCMJG,314
7944,0.9,Laurie Hanan,385,A1LVKURA7X0WJ2,461
7945,0.83,Maria Van Ness Tati,302,A1ZOB5O5WVQ8JP,261
7946,0.81,S. R. Schnur,395,A23N5GILA6AX04,1525
7947,0.92,Glenda Lynne,182,A6DNBR4G01TQR,401
7948,0.83,Rhubarb,250,A17ETBG254GGV2,1332
7949,0.89,Williams,94,A2Y2OXNSSK94M9,613
7950,0.87,Amazon Customer,194,A12URJ8Z6P9Q8S,665
7951,0.84,bookworm2bookworm,480,A2P8V0C0A3O3YV,1120
7952,0.83,Mike,225,A2HYFUNGZJX2YE,955
7953,0.9,ECH,108,A6KWBF2VF5ME9,501
7954,0.96,L. hummer,47,AXC9SMI2ZMOVJ,921
7955,0.74,Tory,725,A384HAQMS7XRZ4,685
7956,0.76,Amazon Customer,293,A1V3TIPMB2EDRU,881
7957,0.95,Lauren,118,A2C0C89UE0PSW0,1032
7958,0.76,Natural Minded Mom,397,AT8RVL6PJ54RT,308
7959,0.78,Sarah Greer,645,A3831U8R7MP0E,251
7960,0.83,Gina,744,A13LERNQ8R7267,457
7961,0.76,jean987,801,A8C7F35MZSGQ0,269
7962,0.8,gilly8,281,A2IKM0OV7HMOGE,1644
7963,0.85,Rick Holly,242,A3ZBLSAPZB9LE,1080
7964,0.92,Amazon Customer,310,A22OSDSWJNP3NT,500
7965,0.86,Susan Byers,247,A22RGEI19Z9AEV,1438
7966,0.91,Kraken,121,A20VP1WKBG344J,974
7967,0.88,Kimberly V,250,A72VWNPETSGEE,428
7968,0.87,Carrie Williams,852,A135NSTCX38DEI,469
7969,0.96,Jamais sans mon minou,74,A1HTFPIU12IXSM,1230
7970,0.98,Lynn C. Overcash,49,A3KHQYL5ZIS2U,483
7971,0.84,peg2,151,A18U8ASOYBRF53,1039
7972,0.84,Jonas Bendsen,161,A1U6WGB15DBB4Y,923
7973,0.94,Maria,262,A1DEA1LBERVX4R,362
7974,0.95,Maryland Shopper,66,A13TUGAAI1Y63A,1322
7975,0.9,S Sargent,193,A1PPHNJ6E96RVA,560
7976,0.84,kestergayle,231,A1Y76ZZYI90IYK,392
7977,0.83,R & K Blankenship,199,A8L12WJK87URS,268
7978,0.78,Majunee,308,A2ZCP9J9PJWML3,312
7979,0.96,Hank Hancock,135,A32EGC11L6HP40,499
7980,0.97,Jain Family,146,AYUZJ9WJBAWIX,277
7981,0.77,sparky_magic_rainbow,688,ASGIVOW34XNQS,1257
7982,0.84,Oran S.,296,A11WX0NHG84EOC,387
7983,0.91,Wild Redhead Homestead,610,A1SNA99WLKLBLJ,231
7984,0.86,Dennis Meek,199,AYS4UGU2YB0W4,948
7985,0.9,F. Orion Pozo,563,A15OAXTD8A1FCS,3029
7986,0.93,Mud Duck,145,A28ZXN7U2NTCCD,1242
7987,0.84,R. Lee Barrett,239,A3OJYSF3CURSR1,425
7988,0.9,69 Stacks,92,A39BEQEYKWZO09,912
7989,0.82,PATOLA,399,A1WF3V89I4E8BR,480
7990,0.87,Carrie Rogers,144,A2EEQMVVGR1YWU,472
7991,0.86,Lord Snow,166,A19E8MM0FVXUD,234
7992,0.9,Shelly,140,A3EB7LZY4SO8S4,1088
7993,0.9,Charly T. Anchor,633,A3O9A7B0KJO88B,1643
7994,0.92,B. Smawley,235,A2ZAN7IWVOW66A,1424
7995,0.84,Gail (Maya-G) Taylor,232,ASWO4NAPLXMTN,536
7996,0.86,H. Smith,145,ALUQLLRS3YS1S,200
7997,0.8,SusieQ,624,A3R5AFKW4FP0U5,4451
7998,0.95,Joshua G. Feldman,340,A1F7SX3GNVBNE3,7883
7999,0.81,W. Mackela,209,AB17Y03366TV4,634
8000,0.92,gassy goon,377,AKJFH1G2FP27I,1819
8001,0.72,rnj1,766,A142HAT43L5W4W,811
8002,0.82,Lacydeau,353,A33P6KU6ABYCLQ,226
8003,0.84,R. D. Collins,369,A3QDY9I0CNMD2W,827
8004,0.85,Susannah,120,A2U1AM4GCM9N8Z,1411
8005,0.85,Jaxsey X. Wells,202,ALDYVPJB1J69N,436
8006,0.88,Shane R. Monroe,141,A3LMTZ7762OCGL,558
8007,0.8,Gary P. Cohen,267,AZAEJB1ECT9HC,2253
8008,0.87,Alex,113,A19LEE1KU5Q16E,1336
8009,0.88,JustLookAtTheFlowers,57,A1D4V3UA7YQF7T,790
8010,0.87,Veronica,538,A20JYEWOQDQRAB,392
8011,0.88,Loraine  Oliver,296,A3V5PF0VHX1ZGR,433
8012,0.88,"Just ""Steve""",113,A2TVJAUQYYJXX2,926
8013,0.84,J. Buss,194,A61JD1UBOIXCK,516
8014,0.86,S. E. Rhoads,143,A14QQFIVO73XG9,525
8015,0.88,B from Prisoners of Print,401,A42IBYTFCT70Q,372
8016,0.78,kim,585,A1OQW2K58ZOKWU,297
8017,0.66,Islandgal7,543,A31WUERWT46IKN,449
8018,0.91,K.A.,47,A2M8RU5OJDYFZZ,785
8019,0.91,Herman Deville,48,AJAHP4ZBTZ2CY,592
8020,0.79,T. Thompson,374,A2FF920UJZJCMT,426
8021,0.93,MF48,47,A3ILI7O40E4W9X,622
8022,0.93,voodoo,132,A17DPHLLOTRXCX,1707
8023,0.89,L. Patterson,132,A1314P8MTIGN5J,1496
8024,0.73,Zeta,509,A15NH461BKAYCX,326
8025,0.81,G. E. Williams,844,A3LH77PBDFEO3F,3271
8026,0.9,B. Clark,181,ATMHSONJ55YN6,575
8027,0.94,Steven Reed,151,ADYK8JALTTYE3,596
8028,0.83,Mathew Sims,237,A2V80F25X7IAP,905
8029,0.84,DVD Verdict,256,A1KONL8ECYFG37,2416
8030,0.91,Mollien Osterman Alpha Book Club,216,AYJGHZSEI1J2N,223
8031,0.76,Kindle Customer,289,A3OE8046KWT42B,739
8032,0.87,Adelie,157,A23059WU8ZCRL5,1891
8033,0.84,Louie's Mom,365,A27UE9HJRZ22YI,2682
8034,0.83,Reader Lady,668,A21TSBBTF0DMG5,550
8035,0.87,Onestepforward,153,A1EBXS7QT4EH96,334
8036,0.85,Tarsha,291,A12MX67FWS70N3,421
8037,0.83,engk916,332,A9XMQ24ZKXYSN,1270
8038,0.81,Margaret C.,686,A1YLHSCBYXSDG8,1139
8039,0.83,Carolyn Dumond,255,A3U1I74UKHYK6H,603
8040,0.94,Greg K,102,A1V7AOG8V86JP2,840
8041,0.85,Stoobiwik,174,A2HF97O48PIMOZ,686
8042,0.85,RoyBlaze,417,A20D9VGCF3P13L,779
8043,0.84,Uncle Bob,194,A3VV6SV0Z2HNTA,428
8044,0.92,KL,97,A2YNDLCEYC0M5Z,339
8045,0.78,Amazon Customer,889,A1RVTF261ZMY4M,529
8046,0.89,Rebeca A. Collazo,135,A2CFSWWKUUT4BD,895
8047,0.86,GWT,180,A2GL70AZ8MWXI3,540
8048,0.74,mekea,569,A23XWJFE6K2KR0,293
8049,0.9,Amanda,131,ARUVPRRRS3O6G,328
8050,0.84,Guy with a Tie,90,A8QSFRE252C33,738
8051,0.84,Pretzelcuatl,61,A2137KB2BIZBJ4,1130
8052,0.85,Jon Linden,387,A2W1TK5CJXKH5U,3815
8053,0.91,Carrie,195,A2E7V2OVK745M2,724
8054,0.92,tassy,311,A3FX5JOTDQ1MRN,531
8055,0.91,Suzanne Cross,91,A13W3BD75G5S1B,4155
8056,0.86,Connor M.,343,AMIMLS695EEYY,216
8057,0.89,S. Scheide,315,A1OZ0899LWXHV0,630
8058,0.86,C. Tyler,502,A3EQ03LUCUTE6Q,482
8059,0.7,Swift,270,A6TDF9EZX2S9W,1522
8060,0.86,Cindy,350,A25ILXLT6KI904,139
8061,0.67,LAWonder10,657,A2Z6KRS3OMTLLJ,776
8062,0.85,Eudice G,303,A1QQHFFI1FNFWK,402
8063,0.79,Thismomentisfate,233,AHRSZYWX1DDOQ,747
8064,0.88,Erik Gfesser,305,A30B0G0CIOOSQ2,2311
8065,0.84,Roy F. Johnson,359,AOT1TMLA5PQSD,1378
8066,0.93,R. Voorhees,42,A2Q4FGPUE3B8V7,2570
8067,0.9,Olivia Windstar,195,AICILICSSP6I3,270
8068,0.92,Christina,110,A3NL1D78LNWF0H,587
8069,0.93,Celery,98,A72JJF64FJT10,832
8070,0.9,Chelsea Rose,327,AR817Q1YSG5Z6,421
8071,0.89,V. Wiedemann,220,A1LFSTBR7L7PUT,1007
8072,0.85,Tall Timbers,211,A2IOGHTCJ3QAHU,436
8073,0.91,GS350,75,A3IDJGDX1PDM1K,227
8074,0.92,Legomom,71,A26FX2091HJNIE,563
8075,0.88,SHReviews,401,A351NFQKQYJOVM,624
8076,0.9,givpilot,202,A3FARCKMBHQZLY,1736
8077,0.93,N. E. Spencer,61,ABUAXUFEOKQJQ,996
8078,0.96,Albert J. Valentino,88,A3LMS2UO0ESHX5,4096
8079,0.81,simone,204,A1H7W2REGQ57LJ,661
8080,0.89,Velma Wiley,87,A24O8OJ1D6KQFM,665
8081,0.86,Beverly Diehl,553,A1AKVMTGXXNT7Y,595
8082,0.87,Jo Ann Graham,374,A29NV2YITU0EJK,1238
8083,0.9,C. O. DeRiemer,1213,A2GCHG6U8HTVIT,12758
8084,0.9,Matilda de Nada,204,A1ABJ4ONSA2UI4,453
8085,0.91,Nunya Biz,289,A1BTNPMESS99PL,1097
8086,0.91,S. Rigby,242,AEHSQDIHIQ56X,1169
8087,0.89,Mamabear Cherei,296,A2YA0UUU8KKG7A,906
8088,0.94,Jami,102,A1UMLU05SROUAQ,300
8089,0.91,Tax Accountant,397,AE4PE48Q2794I,2059
8090,0.83,They,291,AXWFMBNEPEDR5,307
8091,0.95,Anjea E. Ray,126,A1DLUDWCX4EJKZ,1665
8092,0.75,Mohe,280,A1S5KB9FYUSKIQ,1109
8093,0.88,Joyful Mama,108,A3ANAWY6J3XCFR,533
8094,0.83,Clear Blue,164,A36737X1HKU0FQ,846
8095,0.82,Linda W,335,A1DBERZPTT52EJ,255
